1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
14 15 18 17 20 19 16 13 12 11 10 9 8 7 6 5 2 3 4 1
14 15 18 17 20 19 16 13 12 11 10 9 8 7 6 5 4 1 2 3
14 15 18 17 20 19 16 13 12 11 10 9 8 7 6 5 4 3 2 1
14 15 18 19 20 17 16 13 10 7 4 1 2 3 6 5 8 9 12 11
14 15 18 19 20 17 16 13 10 7 4 1 2 3 6 5 8 11 12 9
14 15 18 19 20 17 16 13 10 7 4 1 2 3 6 9 12 11 8 5
14 15 18 19 20 17 16 13 10 7 4 1 2 5 8 11 12 9 6 3
14 15 18 19 20 17 16 13 10 7 4 3 6 9 12 11 8 5 2 1
14 15 18 19 20 17 16 13 10 7 4 5 8 11 12 9 6 3 2 1
14 15 18 19 20 17 16 13 10 7 6 3 2 1 4 5 8 9 12 11
14 15 18 19 20 17 16 13 10 7 6 3 2 1 4 5 8 11 12 9
14 15 18 19 20 17 16 13 10 7 6 3 4 1 2 5 8 9 12 11
14 15 18 19 20 17 16 13 10 7 6 3 4 1 2 5 8 11 12 9
14 15 18 19 20 17 16 13 10 7 6 9 12 11 8 5 2 1 4 3
14 15 18 19 20 17 16 13 10 7 6 9 12 11 8 5 2 3 4 1
14 15 18 19 20 17 16 13 10 7 6 9 12 11 8 5 4 1 2 3
14 15 18 19 20 17 16 13 10 7 6 9 12 11 8 5 4 3 2 1
14 15 18 19 20 17 16 13 10 7 8 5 2 1 4 3 6 9 12 11
14 15 18 19 20 17 16 13 10 7 8 5 4 1 2 3 6 9 12 11
14 15 18 19 20 17 16 13 10 7 8 11 12 9 6 3 2 1 4 5
14 15 18 19 20 17 16 13 10 7 8 11 12 9 6 3 2 5 4 1
14 15 18 19 20 17 16 13 10 7 8 11 12 9 6 3 4 1 2 5
14 15 18 19 20 17 16 13 10 7 8 11 12 9 6 3 4 5 2 1
14 15 18 19 20 17 16 13 10 7 8 11 12 9 6 5 2 1 4 3
14 15 18 19 20 17 16 13 10 7 8 11 12 9 6 5 2 3 4 1
14 15 18 19 20 17 16 13 10 7 8 11 12 9 6 5 4 1 2 3
14 15 18 19 20 17 16 13 10 7 8 11 12 9 6 5 4 3 2 1
14 15 18 19 20 17 16 13 10 9 12 11 8 5 2 1 4 3 6 7
14 15 18 19 20 17 16 13 10 9 12 11 8 5 2 1 4 7 6 3
14 15 18 19 20 17 16 13 10 9 12 11 8 5 2 3 6 7 4 1
14 15 18 19 20 17 16 13 10 9 12 11 8 5 4 1 2 3 6 7
14 15 18 19 20 17 16 13 10 9 12 11 8 5 4 7 6 3 2 1
14 15 18 19 20 17 16 13 10 9 12 11 8 5 6 3 2 1 4 7
14 15 18 19 20 17 16 13 10 9 12 11 8 5 6 7 4 1 2 3
14 15 18 19 20 17 16 13 10 9 12 11 8 5 6 7 4 3 2 1
14 15 18 19 20 17 16 13 10 9 12 11 8 7 4 1 2 3 6 5
14 15 18 19 20 17 16 13 10 9 12 11 8 7 4 1 2 5 6 3
14 15 18 19 20 17 16 13 10 9 12 11 8 7 4 3 6 5 2 1
14 15 18 19 20 17 16 13 10 9 12 11 8 7 4 5 6 3 2 1
14 15 18 19 20 17 16 13 10 9 12 11 8 7 6 3 2 1 4 5
14 15 18 19 20 17 16 13 10 9 12 11 8 7 6 3 2 5 4 1
14 15 18 19 20 17 16 13 10 9 12 11 8 7 6 3 4 1 2 5
14 15 18 19 20 17 16 13 10 9 12 11 8 7 6 3 4 5 2 1
14 15 18 19 20 17 16 13 10 9 12 11 8 7 6 5 2 1 4 3
14 15 18 19 20 17 16 13 10 9 12 11 8 7 6 5 2 3 4 1
14 15 18 19 20 17 16 13 10 9 12 11 8 7 6 5 4 1 2 3
14 15 18 19 20 17 16 13 10 9 12 11 8 7 6 5 4 3 2 1
14 15 18 19 20 17 16 13 10 11 12 9 6 3 2 1 4 5 8 7
14 15 18 19 20 17 16 13 10 11 12 9 6 3 2 1 4 7 8 5
14 15 18 19 20 17 16 13 10 11 12 9 6 3 2 5 8 7 4 1
14 15 18 19 20 17 16 13 10 11 12 9 6 3 4 1 2 5 8 7
14 15 18 19 20 17 16 13 10 11 12 9 6 3 4 7 8 5 2 1
14 15 18 19 20 17 16 13 10 11 12 9 6 5 8 7 4 1 2 3
14 15 18 19 20 17 16 13 10 11 12 9 6 5 8 7 4 3 2 1
14 15 18 19 20 17 16 13 10 11 12 9 6 7 8 5 2 1 4 3
14 15 18 19 20 17 16 13 10 11 12 9 6 7 8 5 2 3 4 1
14 15 18 19 20 17 16 13 10 11 12 9 6 7 8 5 4 1 2 3
14 15 18 19 20 17 16 13 10 11 12 9 6 7 8 5 4 3 2 1
14 15 18 19 20 17 16 13 10 11 12 9 8 5 2 1 4 3 6 7
14 15 18 19 20 17 16 13 10 11 12 9 8 5 2 1 4 7 6 3
14 15 18 19 20 17 16 13 10 11 12 9 8 5 2 3 6 7 4 1
14 15 18 19 20 17 16 13 10 11 12 9 8 5 4 1 2 3 6 7
14 15 18 19 20 17 16 13 10 11 12 9 8 5 4 7 6 3 2 1
14 15 18 19 20 17 16 13 10 11 12 9 8 5 6 3 2 1 4 7
14 15 18 19 20 17 16 13 10 11 12 9 8 5 6 7 4 1 2 3
14 15 18 19 20 17 16 13 10 11 12 9 8 5 6 7 4 3 2 1
14 15 18 19 20 17 16 13 10 11 12 9 8 7 4 1 2 3 6 5
14 15 18 19 20 17 16 13 10 11 12 9 8 7 4 1 2 5 6 3
14 15 18 19 20 17 16 13 10 11 12 9 8 7 4 3 6 5 2 1
14 15 18 19 20 17 16 13 10 11 12 9 8 7 4 5 6 3 2 1
14 15 18 19 20 17 16 13 10 11 12 9 8 7 6 3 2 1 4 5
14 15 18 19 20 17 16 13 10 11 12 9 8 7 6 3 2 5 4 1
14 15 18 19 20 17 16 13 10 11 12 9 8 7 6 3 4 1 2 5
14 15 18 19 20 17 16 13 10 11 12 9 8 7 6 3 4 5 2 1
14 15 18 19 20 17 16 13 10 11 12 9 8 7 6 5 2 1 4 3
14 15 18 19 20 17 16 13 10 11 12 9 8 7 6 5 2 3 4 1
14 15 18 19 20 17 16 13 10 11 12 9 8 7 6 5 4 1 2 3
14 15 18 19 20 17 16 13 10 11 12 9 8 7 6 5 4 3 2 1
14 15 18 19 20 17 16 13 12 9 6 3 2 1 4 5 8 7 10 11
14 15 18 19 20 17 16 13 12 9 6 3 2 1 4 5 8 11 10 7
14 15 18 19 20 17 16 13 12 9 6 3 2 1 4 7 10 11 8 5
14 15 18 19 20 17 16 13 12 9 6 3 2 5 8 11 10 7 4 1
14 15 18 19 20 17 16 13 12 9 6 3 4 1 2 5 8 7 10 11
14 15 18 19 20 17 16 13 12 9 6 3 4 1 2 5 8 11 10 7
14 15 18 19 20 17 16 13 12 9 6 3 4 7 10 11 8 5 2 1
14 15 18 19 20 17 16 13 12 9 6 5 8 11 10 7 4 1 2 3
14 15 18 19 20 17 16 13 12 9 6 5 8 11 10 7 4 3 2 1
14 15 18 19 20 17 16 13 12 9 6 7 10 11 8 5 2 1 4 3
14 15 18 19 20 17 16 13 12 9 6 7 10 11 8 5 2 3 4 1
14 15 18 19 20 17 16 13 12 9 6 7 10 11 8 5 4 1 2 3
14 15 18 19 20 17 16 13 12 9 6 7 10 11 8 5 4 3 2 1
14 15 18 19 20 17 16 13 12 9 8 5 2 1 4 3 6 7 10 11
14 15 18 19 20 17 16 13 12 9 8 5 4 1 2 3 6 7 10 11
14 15 18 19 20 17 16 13 12 9 8 5 6 3 2 1 4 7 10 11
14 15 18 19 20 17 16 13 12 9 8 11 10 7 4 1 2 3 6 5
14 15 18 19 20 17 16 13 12 9 8 11 10 7 4 1 2 5 6 3
14 15 18 19 20 17 16 13 12 9 8 11 10 7 4 3 6 5 2 1
14 15 18 19 20 17 16 13 12 9 8 11 10 7 4 5 6 3 2 1
14 15 18 19 20 17 16 13 12 9 8 11 10 7 6 3 2 1 4 5
14 15 18 19 20 17 16 13 12 9 8 11 10 7 6 3 2 5 4 1
14 15 18 19 20 17 16 13 12 9 8 11 10 7 6 3 4 1 2 5
14 15 18 19 20 17 16 13 12 9 8 11 10 7 6 3 4 5 2 1
14 15 18 19 20 17 16 13 12 9 8 11 10 7 6 5 2 1 4 3
14 15 18 19 20 17 16 13 12 9 8 11 10 7 6 5 2 3 4 1
14 15 18 19 20 17 16 13 12 9 8 11 10 7 6 5 4 1 2 3
14 15 18 19 20 17 16 13 12 9 8 11 10 7 6 5 4 3 2 1
14 15 18 19 20 17 16 13 12 9 10 7 4 1 2 3 6 5 8 11
14 15 18 19 20 17 16 13 12 9 10 7 6 3 2 1 4 5 8 11
14 15 18 19 20 17 16 13 12 9 10 7 6 3 4 1 2 5 8 11
14 15 18 19 20 17 16 13 12 9 10 11 8 5 2 1 4 3 6 7
14 15 18 19 20 17 16 13 12 9 10 11 8 5 2 1 4 7 6 3
14 15 18 19 20 17 16 13 12 9 10 11 8 5 2 3 6 7 4 1
14 15 18 19 20 17 16 13 12 9 10 11 8 5 4 1 2 3 6 7
14 15 18 19 20 17 16 13 12 9 10 11 8 5 4 7 6 3 2 1
14 15 18 19 20 17 16 13 12 9 10 11 8 5 6 3 2 1 4 7
14 15 18 19 20 17 16 13 12 9 10 11 8 5 6 7 4 1 2 3
14 15 18 19 20 17 16 13 12 9 10 11 8 5 6 7 4 3 2 1
14 15 18 19 20 17 16 13 12 9 10 11 8 7 4 1 2 3 6 5
14 15 18 19 20 17 16 13 12 9 10 11 8 7 4 1 2 5 6 3
14 15 18 19 20 17 16 13 12 9 10 11 8 7 4 3 6 5 2 1
14 15 18 19 20 17 16 13 12 9 10 11 8 7 4 5 6 3 2 1
14 15 18 19 20 17 16 13 12 9 10 11 8 7 6 3 2 1 4 5
14 15 18 19 20 17 16 13 12 9 10 11 8 7 6 3 2 5 4 1
14 15 18 19 20 17 16 13 12 9 10 11 8 7 6 3 4 1 2 5
14 15 18 19 20 17 16 13 12 9 10 11 8 7 6 3 4 5 2 1
14 15 18 19 20 17 16 13 12 9 10 11 8 7 6 5 2 1 4 3
14 15 18 19 20 17 16 13 12 9 10 11 8 7 6 5 2 3 4 1
14 15 18 19 20 17 16 13 12 9 10 11 8 7 6 5 4 1 2 3
14 15 18 19 20 17 16 13 12 9 10 11 8 7 6 5 4 3 2 1
14 15 18 19 20 17 16 13 12 11 8 5 2 1 4 3 6 7 10 9
14 15 18 19 20 17 16 13 12 11 8 5 2 1 4 3 6 9 10 7
14 15 18 19 20 17 16 13 12 11 8 5 2 1 4 7 10 9 6 3
14 15 18 19 20 17 16 13 12 11 8 5 2 3 6 9 10 7 4 1
14 15 18 19 20 17 16 13 12 11 8 5 4 1 2 3 6 7 10 9
14 15 18 19 20 17 16 13 12 11 8 5 4 1 2 3 6 9 10 7
14 15 18 19 20 17 16 13 12 11 8 5 4 7 10 9 6 3 2 1
14 15 18 19 20 17 16 13 12 11 8 5 6 3 2 1 4 7 10 9
14 15 18 19 20 17 16 13 12 11 8 5 6 9 10 7 4 1 2 3
14 15 18 19 20 17 16 13 12 11 8 5 6 9 10 7 4 3 2 1
14 15 18 19 20 17 16 13 12 11 8 7 10 9 6 3 2 1 4 5
14 15 18 19 20 17 16 13 12 11 8 7 10 9 6 3 2 5 4 1
14 15 18 19 20 17 16 13 12 11 8 7 10 9 6 3 4 1 2 5
14 15 18 19 20 17 16 13 12 11 8 7 10 9 6 3 4 5 2 1
14 15 18 19 20 17 16 13 12 11 8 7 10 9 6 5 2 1 4 3
14 15 18 19 20 17 16 13 12 11 8 7 10 9 6 5 2 3 4 1
14 15 18 19 20 17 16 13 12 11 8 7 10 9 6 5 4 1 2 3
14 15 18 19 20 17 16 13 12 11 8 7 10 9 6 5 4 3 2 1
14 15 18 19 20 17 16 13 12 11 8 9 10 7 4 1 2 3 6 5
14 15 18 19 20 17 16 13 12 11 8 9 10 7 4 1 2 5 6 3
14 15 18 19 20 17 16 13 12 11 8 9 10 7 4 3 6 5 2 1
14 15 18 19 20 17 16 13 12 11 8 9 10 7 4 5 6 3 2 1
14 15 18 19 20 17 16 13 12 11 8 9 10 7 6 3 2 1 4 5
14 15 18 19 20 17 16 13 12 11 8 9 10 7 6 3 2 5 4 1
14 15 18 19 20 17 16 13 12 11 8 9 10 7 6 3 4 1 2 5
14 15 18 19 20 17 16 13 12 11 8 9 10 7 6 3 4 5 2 1
14 15 18 19 20 17 16 13 12 11 8 9 10 7 6 5 2 1 4 3
14 15 18 19 20 17 16 13 12 11 8 9 10 7 6 5 2 3 4 1
14 15 18 19 20 17 16 13 12 11 8 9 10 7 6 5 4 1 2 3
14 15 18 19 20 17 16 13 12 11 8 9 10 7 6 5 4 3 2 1
14 15 18 19 20 17 16 13 12 11 10 7 4 1 2 3 6 5 8 9
14 15 18 19 20 17 16 13 12 11 10 7 4 1 2 3 6 9 8 5
14 15 18 19 20 17 16 13 12 11 10 7 4 1 2 5 8 9 6 3
14 15 18 19 20 17 16 13 12 11 10 7 4 3 6 9 8 5 2 1
14 15 18 19 20 17 16 13 12 11 10 7 4 5 8 9 6 3 2 1
14 15 18 19 20 17 16 13 12 11 10 7 6 3 2 1 4 5 8 9
14 15 18 19 20 17 16 13 12 11 10 7 6 3 4 1 2 5 8 9
14 15 18 19 20 17 16 13 12 11 10 7 6 9 8 5 2 1 4 3
14 15 18 19 20 17 16 13 12 11 10 7 6 9 8 5 2 3 4 1
14 15 18 19 20 17 16 13 12 11 10 7 6 9 8 5 4 1 2 3
14 15 18 19 20 17 16 13 12 11 10 7 6 9 8 5 4 3 2 1
14 15 18 19 20 17 16 13 12 11 10 7 8 5 2 1 4 3 6 9
14 15 18 19 20 17 16 13 12 11 10 7 8 5 4 1 2 3 6 9
14 15 18 19 20 17 16 13 12 11 10 7 8 9 6 3 2 1 4 5
14 15 18 19 20 17 16 13 12 11 10 7 8 9 6 3 2 5 4 1
14 15 18 19 20 17 16 13 12 11 10 7 8 9 6 3 4 1 2 5
14 15 18 19 20 17 16 13 12 11 10 7 8 9 6 3 4 5 2 1
14 15 18 19 20 17 16 13 12 11 10 7 8 9 6 5 2 1 4 3
14 15 18 19 20 17 16 13 12 11 10 7 8 9 6 5 2 3 4 1
14 15 18 19 20 17 16 13 12 11 10 7 8 9 6 5 4 1 2 3
14 15 18 19 20 17 16 13 12 11 10 7 8 9 6 5 4 3 2 1
14 15 18 19 20 17 16 13 12 11 10 9 6 3 2 1 4 5 8 7
14 15 18 19 20 17 16 13 12 11 10 9 6 3 2 1 4 7 8 5
14 15 18 19 20 17 16 13 12 11 10 9 6 3 2 5 8 7 4 1
14 15 18 19 20 17 16 13 12 11 10 9 6 3 4 1 2 5 8 7
14 15 18 19 20 17 16 13 12 11 10 9 6 3 4 7 8 5 2 1
14 15 18 19 20 17 16 13 12 11 10 9 6 5 8 7 4 1 2 3
14 15 18 19 20 17 16 13 12 11 10 9 6 5 8 7 4 3 2 1
14 15 18 19 20 17 16 13 12 11 10 9 6 7 8 5 2 1 4 3
14 15 18 19 20 17 16 13 12 11 10 9 6 7 8 5 2 3 4 1
14 15 18 19 20 17 16 13 12 11 10 9 6 7 8 5 4 1 2 3
14 15 18 19 20 17 16 13 12 11 10 9 6 7 8 5 4 3 2 1
14 15 18 19 20 17 16 13 12 11 10 9 8 5 2 1 4 3 6 7
14 15 18 19 20 17 16 13 12 11 10 9 8 5 2 1 4 7 6 3
14 15 18 19 20 17 16 13 12 11 10 9 8 5 2 3 6 7 4 1
14 15 18 19 20 17 16 13 12 11 10 9 8 5 4 1 2 3 6 7
14 15 18 19 20 17 16 13 12 11 10 9 8 5 4 7 6 3 2 1
14 15 18 19 20 17 16 13 12 11 10 9 8 5 6 3 2 1 4 7
14 15 18 19 20 17 16 13 12 11 10 9 8 5 6 7 4 1 2 3
14 15 18 19 20 17 16 13 12 11 10 9 8 5 6 7 4 3 2 1
14 15 18 19 20 17 16 13 12 11 10 9 8 7 4 1 2 3 6 5
14 15 18 19 20 17 16 13 12 11 10 9 8 7 4 1 2 5 6 3
14 15 18 19 20 17 16 13 12 11 10 9 8 7 4 3 6 5 2 1
14 15 18 19 20 17 16 13 12 11 10 9 8 7 4 5 6 3 2 1
14 15 18 19 20 17 16 13 12 11 10 9 8 7 6 3 2 1 4 5
14 15 18 19 20 17 16 13 12 11 10 9 8 7 6 3 2 5 4 1
14 15 18 19 20 17 16 13 12 11 10 9 8 7 6 3 4 1 2 5
14 15 18 19 20 17 16 13 12 11 10 9 8 7 6 3 4 5 2 1
14 15 18 19 20 17 16 13 12 11 10 9 8 7 6 5 2 1 4 3
14 15 18 19 20 17 16 13 12 11 10 9 8 7 6 5 2 3 4 1
14 15 18 19 20 17 16 13 12 11 10 9 8 7 6 5 4 1 2 3
14 15 18 19 20 17 16 13 12 11 10 9 8 7 6 5 4 3 2 1
14 17 20 19 18 15 16 13 10 7 4 1 2 3 6 5 8 9 12 11
14 17 20 19 18 15 16 13 10 7 4 1 2 3 6 5 8 11 12 9
14 17 20 19 18 15 16 13 10 7 4 1 2 3 6 9 12 11 8 5
14 17 20 19 18 15 16 13 10 7 4 1 2 5 8 11 12 9 6 3
14 17 20 19 18 15 16 13 10 7 4 3 6 9 12 11 8 5 2 1
14 17 20 19 18 15 16 13 10 7 4 5 8 11 12 9 6 3 2 1
14 17 20 19 18 15 16 13 10 7 6 3 2 1 4 5 8 9 12 11
14 17 20 19 18 15 16 13 10 7 6 3 2 1 4 5 8 11 12 9
14 17 20 19 18 15 16 13 10 7 6 3 4 1 2 5 8 9 12 11
14 17 20 19 18 15 16 13 10 7 6 3 4 1 2 5 8 11 12 9
14 17 20 19 18 15 16 13 10 7 6 9 12 11 8 5 2 1 4 3
14 17 20 19 18 15 16 13 10 7 6 9 12 11 8 5 2 3 4 1
14 17 20 19 18 15 16 13 10 7 6 9 12 11 8 5 4 1 2 3
14 17 20 19 18 15 16 13 10 7 6 9 12 11 8 5 4 3 2 1
14 17 20 19 18 15 16 13 10 7 8 5 2 1 4 3 6 9 12 11
14 17 20 19 18 15 16 13 10 7 8 5 4 1 2 3 6 9 12 11
14 17 20 19 18 15 16 13 10 7 8 11 12 9 6 3 2 1 4 5
14 17 20 19 18 15 16 13 10 7 8 11 12 9 6 3 2 5 4 1
14 17 20 19 18 15 16 13 10 7 8 11 12 9 6 3 4 1 2 5
14 17 20 19 18 15 16 13 10 7 8 11 12 9 6 3 4 5 2 1
14 17 20 19 18 15 16 13 10 7 8 11 12 9 6 5 2 1 4 3
14 17 20 19 18 15 16 13 10 7 8 11 12 9 6 5 2 3 4 1
14 17 20 19 18 15 16 13 10 7 8 11 12 9 6 5 4 1 2 3
14 17 20 19 18 15 16 13 10 7 8 11 12 9 6 5 4 3 2 1
14 17 20 19 18 15 16 13 10 9 12 11 8 5 2 1 4 3 6 7
14 17 20 19 18 15 16 13 10 9 12 11 8 5 2 1 4 7 6 3
14 17 20 19 18 15 16 13 10 9 12 11 8 5 2 3 6 7 4 1
14 17 20 19 18 15 16 13 10 9 12 11 8 5 4 1 2 3 6 7
14 17 20 19 18 15 16 13 10 9 12 11 8 5 4 7 6 3 2 1
14 17 20 19 18 15 16 13 10 9 12 11 8 5 6 3 2 1 4 7
14 17 20 19 18 15 16 13 10 9 12 11 8 5 6 7 4 1 2 3
14 17 20 19 18 15 16 13 10 9 12 11 8 5 6 7 4 3 2 1
14 17 20 19 18 15 16 13 10 9 12 11 8 7 4 1 2 3 6 5
14 17 20 19 18 15 16 13 10 9 12 11 8 7 4 1 2 5 6 3
14 17 20 19 18 15 16 13 10 9 12 11 8 7 4 3 6 5 2 1
14 17 20 19 18 15 16 13 10 9 12 11 8 7 4 5 6 3 2 1
14 17 20 19 18 15 16 13 10 9 12 11 8 7 6 3 2 1 4 5
14 17 20 19 18 15 16 13 10 9 12 11 8 7 6 3 2 5 4 1
14 17 20 19 18 15 16 13 10 9 12 11 8 7 6 3 4 1 2 5
14 17 20 19 18 15 16 13 10 9 12 11 8 7 6 3 4 5 2 1
14 17 20 19 18 15 16 13 10 9 12 11 8 7 6 5 2 1 4 3
14 17 20 19 18 15 16 13 10 9 12 11 8 7 6 5 2 3 4 1
14 17 20 19 18 15 16 13 10 9 12 11 8 7 6 5 4 1 2 3
14 17 20 19 18 15 16 13 10 9 12 11 8 7 6 5 4 3 2 1
14 17 20 19 18 15 16 13 10 11 12 9 6 3 2 1 4 5 8 7
14 17 20 19 18 15 16 13 10 11 12 9 6 3 2 1 4 7 8 5
14 17 20 19 18 15 16 13 10 11 12 9 6 3 2 5 8 7 4 1
14 17 20 19 18 15 16 13 10 11 12 9 6 3 4 1 2 5 8 7
14 17 20 19 18 15 16 13 10 11 12 9 6 3 4 7 8 5 2 1
14 17 20 19 18 15 16 13 10 11 12 9 6 5 8 7 4 1 2 3
14 17 20 19 18 15 16 13 10 11 12 9 6 5 8 7 4 3 2 1
14 17 20 19 18 15 16 13 10 11 12 9 6 7 8 5 2 1 4 3
14 17 20 19 18 15 16 13 10 11 12 9 6 7 8 5 2 3 4 1
14 17 20 19 18 15 16 13 10 11 12 9 6 7 8 5 4 1 2 3
14 17 20 19 18 15 16 13 10 11 12 9 6 7 8 5 4 3 2 1
14 17 20 19 18 15 16 13 10 11 12 9 8 5 2 1 4 3 6 7
14 17 20 19 18 15 16 13 10 11 12 9 8 5 2 1 4 7 6 3
14 17 20 19 18 15 16 13 10 11 12 9 8 5 2 3 6 7 4 1
14 17 20 19 18 15 16 13 10 11 12 9 8 5 4 1 2 3 6 7
14 17 20 19 18 15 16 13 10 11 12 9 8 5 4 7 6 3 2 1
14 17 20 19 18 15 16 13 10 11 12 9 8 5 6 3 2 1 4 7
14 17 20 19 18 15 16 13 10 11 12 9 8 5 6 7 4 1 2 3
14 17 20 19 18 15 16 13 10 11 12 9 8 5 6 7 4 3 2 1
14 17 20 19 18 15 16 13 10 11 12 9 8 7 4 1 2 3 6 5
14 17 20 19 18 15 16 13 10 11 12 9 8 7 4 1 2 5 6 3
14 17 20 19 18 15 16 13 10 11 12 9 8 7 4 3 6 5 2 1
14 17 20 19 18 15 16 13 10 11 12 9 8 7 4 5 6 3 2 1
14 17 20 19 18 15 16 13 10 11 12 9 8 7 6 3 2 1 4 5
14 17 20 19 18 15 16 13 10 11 12 9 8 7 6 3 2 5 4 1
14 17 20 19 18 15 16 13 10 11 12 9 8 7 6 3 4 1 2 5
14 17 20 19 18 15 16 13 10 11 12 9 8 7 6 3 4 5 2 1
14 17 20 19 18 15 16 13 10 11 12 9 8 7 6 5 2 1 4 3
14 17 20 19 18 15 16 13 10 11 12 9 8 7 6 5 2 3 4 1
14 17 20 19 18 15 16 13 10 11 12 9 8 7 6 5 4 1 2 3
14 17 20 19 18 15 16 13 10 11 12 9 8 7 6 5 4 3 2 1
14 17 20 19 18 15 16 13 12 9 6 3 2 1 4 5 8 7 10 11
14 17 20 19 18 15 16 13 12 9 6 3 2 1 4 5 8 11 10 7
14 17 20 19 18 15 16 13 12 9 6 3 2 1 4 7 10 11 8 5
14 17 20 19 18 15 16 13 12 9 6 3 2 5 8 11 10 7 4 1
14 17 20 19 18 15 16 13 12 9 6 3 4 1 2 5 8 7 10 11
14 17 20 19 18 15 16 13 12 9 6 3 4 1 2 5 8 11 10 7
14 17 20 19 18 15 16 13 12 9 6 3 4 7 10 11 8 5 2 1
14 17 20 19 18 15 16 13 12 9 6 5 8 11 10 7 4 1 2 3
14 17 20 19 18 15 16 13 12 9 6 5 8 11 10 7 4 3 2 1
14 17 20 19 18 15 16 13 12 9 6 7 10 11 8 5 2 1 4 3
14 17 20 19 18 15 16 13 12 9 6 7 10 11 8 5 2 3 4 1
14 17 20 19 18 15 16 13 12 9 6 7 10 11 8 5 4 1 2 3
14 17 20 19 18 15 16 13 12 9 6 7 10 11 8 5 4 3 2 1
14 17 20 19 18 15 16 13 12 9 8 5 2 1 4 3 6 7 10 11
14 17 20 19 18 15 16 13 12 9 8 5 4 1 2 3 6 7 10 11
14 17 20 19 18 15 16 13 12 9 8 5 6 3 2 1 4 7 10 11
14 17 20 19 18 15 16 13 12 9 8 11 10 7 4 1 2 3 6 5
14 17 20 19 18 15 16 13 12 9 8 11 10 7 4 1 2 5 6 3
14 17 20 19 18 15 16 13 12 9 8 11 10 7 4 3 6 5 2 1
14 17 20 19 18 15 16 13 12 9 8 11 10 7 4 5 6 3 2 1
14 17 20 19 18 15 16 13 12 9 8 11 10 7 6 3 2 1 4 5
14 17 20 19 18 15 16 13 12 9 8 11 10 7 6 3 2 5 4 1
14 17 20 19 18 15 16 13 12 9 8 11 10 7 6 3 4 1 2 5
14 17 20 19 18 15 16 13 12 9 8 11 10 7 6 3 4 5 2 1
14 17 20 19 18 15 16 13 12 9 8 11 10 7 6 5 2 1 4 3
14 17 20 19 18 15 16 13 12 9 8 11 10 7 6 5 2 3 4 1
14 17 20 19 18 15 16 13 12 9 8 11 10 7 6 5 4 1 2 3
14 17 20 19 18 15 16 13 12 9 8 11 10 7 6 5 4 3 2 1
14 17 20 19 18 15 16 13 12 9 10 7 4 1 2 3 6 5 8 11
14 17 20 19 18 15 16 13 12 9 10 7 6 3 2 1 4 5 8 11
14 17 20 19 18 15 16 13 12 9 10 7 6 3 4 1 2 5 8 11
14 17 20 19 18 15 16 13 12 9 10 11 8 5 2 1 4 3 6 7
14 17 20 19 18 15 16 13 12 9 10 11 8 5 2 1 4 7 6 3
14 17 20 19 18 15 16 13 12 9 10 11 8 5 2 3 6 7 4 1
14 17 20 19 18 15 16 13 12 9 10 11 8 5 4 1 2 3 6 7
14 17 20 19 18 15 16 13 12 9 10 11 8 5 4 7 6 3 2 1
14 17 20 19 18 15 16 13 12 9 10 11 8 5 6 3 2 1 4 7
14 17 20 19 18 15 16 13 12 9 10 11 8 5 6 7 4 1 2 3
14 17 20 19 18 15 16 13 12 9 10 11 8 5 6 7 4 3 2 1
14 17 20 19 18 15 16 13 12 9 10 11 8 7 4 1 2 3 6 5
14 17 20 19 18 15 16 13 12 9 10 11 8 7 4 1 2 5 6 3
14 17 20 19 18 15 16 13 12 9 10 11 8 7 4 3 6 5 2 1
14 17 20 19 18 15 16 13 12 9 10 11 8 7 4 5 6 3 2 1
14 17 20 19 18 15 16 13 12 9 10 11 8 7 6 3 2 1 4 5
14 17 20 19 18 15 16 13 12 9 10 11 8 7 6 3 2 5 4 1
14 17 20 19 18 15 16 13 12 9 10 11 8 7 6 3 4 1 2 5
14 17 20 19 18 15 16 13 12 9 10 11 8 7 6 3 4 5 2 1
14 17 20 19 18 15 16 13 12 9 10 11 8 7 6 5 2 1 4 3
14 17 20 19 18 15 16 13 12 9 10 11 8 7 6 5 2 3 4 1
14 17 20 19 18 15 16 13 12 9 10 11 8 7 6 5 4 1 2 3
14 17 20 19 18 15 16 13 12 9 10 11 8 7 6 5 4 3 2 1
14 17 20 19 18 15 16 13 12 11 8 5 2 1 4 3 6 7 10 9
14 17 20 19 18 15 16 13 12 11 8 5 2 1 4 3 6 9 10 7
14 17 20 19 18 15 16 13 12 11 8 5 2 1 4 7 10 9 6 3
14 17 20 19 18 15 16 13 12 11 8 5 2 3 6 9 10 7 4 1
14 17 20 19 18 15 16 13 12 11 8 5 4 1 2 3 6 7 10 9
14 17 20 19 18 15 16 13 12 11 8 5 4 1 2 3 6 9 10 7
14 17 20 19 18 15 16 13 12 11 8 5 4 7 10 9 6 3 2 1
14 17 20 19 18 15 16 13 12 11 8 5 6 3 2 1 4 7 10 9
14 17 20 19 18 15 16 13 12 11 8 5 6 9 10 7 4 1 2 3
14 17 20 19 18 15 16 13 12 11 8 5 6 9 10 7 4 3 2 1
14 17 20 19 18 15 16 13 12 11 8 7 10 9 6 3 2 1 4 5
14 17 20 19 18 15 16 13 12 11 8 7 10 9 6 3 2 5 4 1
